bin_0834_9613855001.wav	 জামালপুর ভাগলপুর মহাসড়ক ধরে_participle চলতে থাকুন 
bin_0834_9614132086.wav	 বেক্সিমকো টেক্সটাইল এর বানিজ্যিক প্রধান শাখা ধানমন্ডিতে অবস্থিত 
bin_0834_9639554917.wav	 এখানে লা লিগার শিডিউল দেয়া হল_verb 
bin_0834_9963876114.wav	 হাওড়া স্টেশনের উদ্দেশ্যে ন্যাভিগেট করছি 
bin_0834_9986213615.wav	 অনুরোধ বাতিল করা হচ্ছে 
bin_1010_0027589620.wav	 আগামী হোটেল রিজার্ভেশন উনিশ মে হোটেল সুন্দরবনে 
bin_1010_0068211772.wav	 উইকিপিডিয়া থেকে প্রাপ্তঃ এখন কোন_pronoun আইপিও তে বিনিয়োগ করা মোটেও কাজের হবে না 
bin_1010_0138380917.wav	 আফটার আওয়ার ট্রেডিং এ_letter গুগল দুই দশমিক তিন শতাংশ নেমে সাতশো পঞ্চাশ ডলার এ_letter ঠেকেছে 
bin_1010_0158154403.wav	 এই মুহূর্তে হোটেল আলসালাদিয়া বন্ধ আছে এবং তা সকাল এগারো টায় খুলবে 
bin_1010_0250574292.wav	 আমার মা আসতে পারবে না 
bin_1010_0275420370.wav	 কলকাতায় আর্দ্রতা নেই 
bin_1010_0283508454.wav	 মোহনবাগান এর চলতি কোন_pronoun খেলা নেই 
bin_1010_0292203787.wav	 শুক্রবারে বন্ধ থাকবে 
bin_1010_0296342397.wav	 এনটিটি গ্রুপ একটি জাপানি টেলিযোগাযোগ কোম্পানি 
bin_1010_0469305944.wav	 ড্রিউ ব্রিস পাঁচ রিসিভিং ইয়ার্ড এ_letter যেতে পেরেছে 
bin_1010_0543099194.wav	 আইডিএলসি ফাইন্যান্স বিভিন্ন আর্থিক প্রতিষ্ঠানের সহযোগিতায় গঠিত হয় 
bin_1010_0559083940.wav	 ড্রিউ ব্রীস পাঁচ বার পান্ট এন্ডিং টাচব্যাক করেছে 
bin_1010_0570439559.wav	 নারকেল ডাঙ্গা মেন রোড এ_letter থাকতে অল্প ডান দিক ধরুন 
bin_1010_0585942970.wav	 গোল্ডেন সন ইন্ডিয়া ও_letter তাইওয়ানের যৌথ উদ্যোগ পরিচালিত একটি প্রতিষ্ঠান 
bin_1010_0596494293.wav	 ফিনিক্স ইন্স্যুরেন্স কোম্পানি বিমার জগতে দৃষ্টান্ত স্থাপনকারী 
bin_1010_0627140280.wav	 রিলায়েন্স পেট্রোলিয়াম সার্ভিসেস আজ বড় প্রতিষ্ঠান 
bin_1010_0723861147.wav	 লেক রোড এর দিকে রাস্তার প্রথম চৌমাথায় বাম দিকে ঘুরুন 
bin_1010_0858442075.wav	 মাপুতো মোজাম্বিকের রাজধানী 
bin_1010_0860834266.wav	 উনত্রিশে সেপ্টেম্বর উনিশ শত বিয়াল্লিশ সালে মাতঙ্গিনী হাজরা মৃত্যুবরণ করেন 
bin_1010_0930226939.wav	 ঠিক আছে শুক্রবার আপনি কি এটা সংরক্ষণ করতে চান 
bin_1010_0945432042.wav	 উয়েফা চ্যাম্পিয়নস লিগের খেলায় বেয়ার লেভারকুজেনের বিপক্ষে পাঁচ গোল করে_participle ইতিহাস গড়েন মেসি 
bin_1010_1061733835.wav	 সিভিএস হেলথ আমেরিকান খুচরা বিক্রেতা ও_letter স্বাস্থ্যসেবা কোম্পানি 
bin_1010_1095522394.wav	 আপনার কাছে জন এর অন্য নাম্বার নেই 
bin_1010_1239636359.wav	 আমি একসম্য জ্যোতির্বিজ্ঞানি হতে চেয়েছিলাম 
bin_1010_1251956694.wav	 এ_letter এন্ড এ_letter ইনভেস্টমেন্টের বিভিন্ন পাবলিক লিস্টেড কোম্পানিতে শেয়ার আছে 
bin_1010_1257953399.wav	 এক্সিস ব্যাংক দরিদ্র ও_letter মেধাবি শিক্ষার্থীদের বৃত্তি দিয়ে থাকে 
bin_1010_1265599920.wav	 জিমেলে রেস্টুরেন্ট রিজার্ভেশন সংক্রান্ত কোন_pronoun তথ্য পাওয়া যায়নি 
bin_1010_1271720028.wav	 তিন আগস্ট দুপুর তিনটের ইন্ডিয়ান এয়ারলাইন্স তিন ছয় তিন ফ্লাইট বাতিল করা হয়েছে 
bin_1010_1289853620.wav	 তোমরা আজকেই যেতে চাইছ কেন 
bin_1010_1302353409.wav	 ইন্ডিয়ান এয়ারলাইন্স এর ফ্লাইট চৌদ্দ শত বাহাত্তর টার্মিনাল দুই থেকে ছেড়ে টার্মিনাল তিন এ_letter পৌঁছাবে 
bin_1010_1350549601.wav	 আরসা মেজর যেসব তারকা দিয়ে তৈরি সেসব যা নিয়ে 
bin_1010_1551988722.wav	 অ্যাপ চালু করা হচ্ছে 
bin_1010_1559545275.wav	 ঈশ্বরচন্দ্র বিদ্যাসাগর ঊনিশ শতকের বিশিষ্ট বাঙালি শিক্ষাবিদ সমাজ সংস্কারক ও_letter গদ্যকার 
bin_1010_1593447121.wav	 সেটা আমার জীবনের সব থেকে ভালো দিন ছিল 
bin_1010_1616072273.wav	 লাল লাল ও_letter সবুজ লাল সবুজ নীল এবং হলুদ 
bin_1010_1755587396.wav	 বাঁকুড়া পুরুলিয়া মহাসড়ক অনুসরণ করে_participle এগিয়ে যান 
bin_1010_1782322111.wav	 দুঃখিত নতুন নোটটি কি 
bin_1010_1851964363.wav	 পিডিভিএসএ ভেনিজুয়েলার রাষ্ট্রীয় মালিকানাধীন তেল এবং প্রাকৃতিক গ্যাস কোম্পানি 
bin_1010_1926291292.wav	 নভেম্বরের সাত তারিখ বেলা চারটেয় মোহামেডান ও_letter সালগাঁওকার মুখোমুখি লড়বে 
bin_1010_1944763715.wav	 শিলিগুড়ি  জলপাইগুড়ি মহাসড়ক এর সাথে এগিয়ে চলুন 
bin_1010_1995137828.wav	 এয়ার ইন্ডিয়ান এয়ারলাইন্স তিন ছয় তিন বিলম্বিত আগামিকাল দুপুর তিন টায় এসে পোঁছাবে 
bin_1010_2047193548.wav	 চায়না ন্যাশনাল বিল্ডিং মেটেরিয়ালস গ্রুপ শেয়ারহোল্ডিং কোম্পানি 
bin_1010_2069877702.wav	 রবীন্দ্রনাথ ঠাকুর 
bin_1010_2180684585.wav	 ছবিগুলো বিড়ালগুলোর অবশ্যই 
bin_1010_2210648239.wav	 হলদিয়া 
bin_1010_2244132964.wav	 ঠিক আছে সংরক্ষণ করা হচ্ছে 
bin_1010_2262631472.wav	 এইচএসবিসি একটি ব্রিটিশ বহুজাতিক ব্যাংকিং ও_letter আর্থিক সেবাদানকারি কোম্পানি 
bin_1010_2281917459.wav	 রামকৃষ্ণ পরমহংস 
bin_1010_2288573215.wav	 রয়্যাল ব্যাংক অব কানাডা কানাডার বৃহত্তম আর্থিক প্রতিষ্ঠান 
bin_1010_2350892032.wav	 কলকাতা  দুর্গাপুর মহাসড়ক এই পথে নয় 
bin_1010_2386959672.wav	 চৌমাথায় জি টি রোডের দ্বিতীয় প্রস্থান ধরুন 
bin_1010_2414369757.wav	 তিরিশ ডিগ্রি সেলসিয়াস তাপমাত্রার সাথে কালবৈশাখী 
bin_1010_2462364281.wav	 দারুণ এটা আপনার ক্যালেন্ডারে আছে 
bin_1010_2478749992.wav	 কেনা বেচার পরে গুগল দুই দশমিক তিন শতাংশ নেমে এখন সাতশো পঞ্চাশ ডলার হয়েছে 
bin_1010_2523280295.wav	 কে খেয়েছে 
bin_1010_2533797508.wav	 মোড়ে গিয়ে বাঁদিকে বেঁকে যাবেন 
bin_1010_2542797258.wav	 নিউ ইয়র্ক থেকে সানফ্রানসিসকোর দূরত্ব পাঁচ কিলোমিটার 
bin_1010_2571246926.wav	 ভিক্টোরিয়া সেশেলের রাজধানী 
bin_1010_2581277046.wav	 সবাই বলে_finite ভালোবাসা অন্ধ 
bin_1010_2675620710.wav	 এটা মঙ্গলবারে সন্ধ্যা সাতটা রিমাইন্ডার আপনি কিএটা_mispron সেট করতে চান 
bin_1010_2690398446.wav	 মহাত্মা গান্ধী রোডের সাথে চলতে থাকুন 
bin_1010_2701031770.wav	 আপনার ওয়ার্ক ঠিকানা ব্যবহার করতে সার্চ হিস্টোরি চালু করুন 
bin_1010_2720464657.wav	 দুঃখিত আপনি কি লেডি গাগার ব্যাড রোমান্স গানটা শুনতে চাচ্ছিলেন 
bin_1010_2751842943.wav	 এটি আবাহনীর পর্যায় তালিকা 
bin_1010_2789125950.wav	 আমাকে বল_noun 
bin_1010_2851042489.wav	 আপনি কি স্টার কাবাবে কল করতে চান 
bin_1010_2919624020.wav	 যাদবপুর বিশ্ববিদ্যালয় রাজা সুবোধ চন্দ্র মল্লিক রোড এ_letter অবস্থিত 
bin_1010_2986024974.wav	 পোস্কো একটি বহুজাতিক ইস্পাত তৈরির কোম্পানি 
bin_1010_3009379223.wav	 উনারা বারাক ওবামার ভাইবোন 
bin_1010_3032574300.wav	 সেন্ট জন্‌স এন্টিগুয়া ও_letter বারবুডার রাজধানী 
bin_1010_3094686841.wav	 ইওন বিশ্বের প্রতিটি মহাদেশে ছড়িয়ে আছে 
bin_1010_3166013299.wav	 ড্রিউ ব্রিস পাঁচটি সেফটি অর্জন করেছেন 
bin_1010_3195635846.wav	 মোহন বাগান ক্লাব নভেম্বরের সাত তারিখে বেলা চারটেয় ইস্ট বেঙ্গল এর সাথে খেলবে 
bin_1010_3209330364.wav	 বেঙ্গল প্রেসিডেন্সি বা বাংলা প্রেসিডেন্সি ছিল ব্রিটিশ ভারতের একটি ঔপনিবেশিক অঞ্চল 
bin_1010_3213720659.wav	 ম্যানচেস্টার ইউনাইটেড এর সাথে আর্সেনালের খেলাতে টাই হয়েছে 
bin_1010_3290869453.wav	 এই টেপ রেকর্ডারটা আমাদের ইংরাজি শেখা সহজ করে_participle দেবে 
bin_1010_3421315278.wav	 জামালপুর দুমকা মহাসড়ক ধরে_participle চলতে থাকুন 
bin_1010_3453996880.wav	 ইন্টারন্যাশনাল পেট্রোলিয়াম ইনভেস্টমেন্ট আবুধাবি সরকার দ্বারা প্রতিষ্ঠিত হয় 
bin_1010_3739870517.wav	 সকল জীবই ঈশ্বরের প্রতিভূ 
bin_1010_3752531469.wav	 শিলিগুড়ি 
bin_1010_3857108104.wav	 আপনি যাকে ই_letter মেইল করতে চাইছেন তার পরিচিতি নাও থাকতে পারে খুঁজে নিতে স্পর্শ করুন 
bin_1010_3926416281.wav	 কালিকাপুর রোড এ_letter থাকতে অল্প বাম দিক ধরুন 
bin_1010_4033252034.wav	 ধুপগুড়ি  জলপাইগুড়ি মহাসড়ক এর সাথে চলতে থাকুন 
bin_1010_4049513574.wav	 বাঞ্জ আখ মাড়াই করে_participle চিনি ইথানল ও_letter বিদ্যুৎ উৎপাদন করে_finite 
bin_1010_4067183662.wav	 এগুলো ইন্ডিয়া জাতীয় জাদুঘরে উপস্থাপিত কিছু শিল্পকর্ম 
bin_1010_4152923057.wav	 শক্তি চট্টোপাধ্যায় পেশায় একাউন্টেন্ট ছিলেন 
bin_1010_4175249603.wav	 আচার্য জগদীশ চন্দ্র বসু রোডের দিকে রাস্তার প্রথম চৌমাথায় বাম দিকে ঘুরুন 
bin_1010_4188544973.wav	 উত্তরপাড়া 
bin_1010_4251195464.wav	 এখানে আসন্ন এমন আরও খেলার খবর রইল 
bin_1010_4257950633.wav	 ড্রিউ ব্রিস এর পাঁচটি রাশিং এটেম্পট রয়েছে 
bin_1010_4268182289.wav	 বাঁকুড়া  বিষ্ণুপুর সড়কে অল্প বাম দিকে 
bin_1010_4271607702.wav	 ই_letter এম বাইপাসটি বিপদজনক 
bin_1010_4305730931.wav	 রাবাত মরোক্কোর রাজধানী 
bin_1010_4355945378.wav	 ইন্ডিয়া কানাডা ম্যাচের লাইনআপ দেয়া হল_verb 
bin_1010_4356706573.wav	 দাদা বৌদির বিরিয়ানি শুক্রবারে বন্ধ 
bin_1010_4358822175.wav	 একটি পরিচিতির নাম বলুন বা বাতিল বলে_participle নির্দেশ দিন 
bin_1010_4404971898.wav	 বাটা শুস এর ফ্যাক্টরি বাতানাগরে অবস্থিত 
bin_1010_4530024457.wav	 এখানে ইন্ডিয়া ও_letter কানাডার খেলার সময়সীমা দেয়া আছে 
bin_1010_4556939204.wav	 দিকনির্দেশনা নেয়া হচ্ছে 
bin_1010_4712230799.wav	 পাইওনিয়ার ইন্স্যুরেন্স জীবনকে নিরাপদ করে_finite 
bin_1010_4777483188.wav	 মালদার জন্য আজকের সর্বোচ্চ তাপমাত্রার পূর্বাভাস হল_verb চৌতিরিশ ডিগ্রি সেলসিয়াস 
bin_1010_4785139367.wav	 বাংলার প্রথম স্বাধীন রাজা বলা হয় শশাঙ্ককে যার রাজত্ব ছিল সাতশো শতকের গোড়ার দিকে 
bin_1010_4808193715.wav	 তালিকা সংরক্ষণ করা হচ্ছে 
bin_1010_4820972608.wav	 ইউনাইটেড এয়ারলাইনস তিন ছয় তিন এর যাত্রা বিলম্বিত হয়েছে আজকে দুপুর তিন টে তে ছাড়বে 
bin_1010_4822252573.wav	 স্টেশন রোড এ_letter কালীবাড়ী মোড়ের থেকে ডান দিক ধরুন 
bin_1010_4824650025.wav	 মহাত্মা গান্ধী রোডের জন্য ডান দিক ধরুন 
bin_1010_5089495230.wav	 ড্রিউ ব্রীস এর পাঁচটি পাস_verb ডিফেন্ড হয়েছে 
bin_1010_5099428678.wav	 উমেশ যাদব চার বল_verb করেছেন 
bin_1010_5115412096.wav	 জিবিবি পাওয়ার বেসরকারি ইলেকট্রিসিটি জেনারেশন কোম্পানি 
bin_1010_5124133376.wav	 গোল্ডেন হার্ভেস্ট এগ্রো ইন্ডাস্ট্রিজ এগ্রো প্রডাক্ট উৎপাদনকারী প্রতিষ্ঠান 
bin_1010_5168522835.wav	 উমেশ যাদব প্রতি ম্যাচে গড়ে পাঁচ উইকেট অর্জন করেছেন 
bin_1010_5286485064.wav	 আপনার জিনিসপত্র কোথায় 
bin_1010_5298982691.wav	 এই টেপ রেকর্ডারটা আমাদের ইংরাজি শেখা সহজ করে_participle দেবে 
bin_1010_5309974076.wav	 তিউনিস তিউনিসিয়ার রাজধানী 
bin_1010_5337603273.wav	 উচ্চ ক্ষমতার মাদারবোর্ড তৈরি করতে ইন্টেলের জুড়ি নাই 
bin_1010_5415494163.wav	 ওই ব্যাগটি আমার 
bin_1010_5434672963.wav	 ক্যাব ভাড়া নেবার জন্য অ্যাপ খোলা হচ্ছে 
bin_1010_5513966800.wav	 পাঞ্জাবি ট্যানারি চামড়াশিল্পের মাধ্যমে ভারতের অর্থনীতিতে প্রশংসনীয় অবদান রাখছে 
bin_1010_5524504338.wav	 ওয়ালমার্ট বিশ্বের সর্ববৃহৎ খুচরা বিক্রেতা প্রতিষ্ঠান 
bin_1010_5593828751.wav	 মোড়ে গিয়ে ডানদিকে বেঁকে যাবেন 
bin_1010_5660053330.wav	 মাহিন্দ্রা এন্ড মাহিন্দ্রা অনুকূল কর্মপরিবেশ বজায় রাখার অঙ্গীকার ব্যক্ত করেছে 
bin_1010_5907550300.wav	 ইয়েল্প দিয়ে ক্যাব বুক করা যাচ্ছে না ক্যাব বুক করতে অ্যাপ চালু হচ্ছে 
bin_1010_5916367988.wav	 নোট সংরক্ষণ করা হচ্ছে 
bin_1010_5945487261.wav	 বার্সেলোনার আসন্ন কোন_pronoun খেলা নেই 
bin_1010_5999004085.wav	 মমতা ব্যানার্জির জন্মদিন কবে 
bin_1010_6010137470.wav	 কুম্বলে পাঁচ উইকেট অর্জন করেছে 
bin_1010_6123786067.wav	 ডেভিড বেকহাম ক্যেমিরুনের পক্ষে বিশ্বকাপে খেলছেন এই হল_verb তাঁর পরিসংখ্যান 
bin_1010_6183688637.wav	 ইন্ডিয়া ও_letter পশ্চিমবঙ্গে প্রচলিত বাংলা ভাষার মধ্যে ব্যবহার উচ্চারণ ও_letter ধ্বনিতত্ত্বের সামান্য পার্থক্য রয়েছে 
bin_1010_6227433446.wav	 ডিসপ্লে সেটিং খোলা হচ্ছে 
bin_1010_6236678030.wav	 পরবর্তী রিজার্ভেশন হল_verb উনিশ মে হোটেল হিল্টনে 
bin_1010_6343128987.wav	 চুচুড়া 
bin_1010_6351510818.wav	 লেনিন সরণী তে ডান দিকে বাঁক নিন 
bin_1010_6361290822.wav	 নরেন্দ্রপুরের 
bin_1010_6426578683.wav	 দশ মাইলের বেশি দূরত্বে অবস্থিত স্টারবাক্সের তালিকা দেয়া হল_verb 
bin_1010_6458934655.wav	 আলজিয়ার্স আলজেরিয়ার রাজধানী 
bin_1010_6478453489.wav	 এখানে ইন্ডিয়া  কেনাডার খেলার পরিসংখ্যান দেয়া আছে 
bin_1010_6492993584.wav	 বঙ্কিমচন্দ্র চট্টোপাধ্যায় উনিশ শতকের বাঙালি সাহিত্যিক ও_letter সাংবাদিক 
bin_1010_6497876565.wav	 ইন্ডাস্ট্রিয়াল এন্ড কমার্স ব্যাংক অব চায়না মোট সম্পদ এবং বাজার মূলধন বিবেচনায় বিশ্বের বৃহত্তম ব্যাংক 
bin_1010_6567257490.wav	 প্রথমটি 
bin_1010_6569298015.wav	 আমি সবসময়েই রহস্যময় চরিত্রদের একটু বেশিই পছন্দ করি 
bin_1010_6584153961.wav	 দুই পাঁচ পাঁচ পাঁচ  এগারো এক এক দুই তিন চার এ_letter কল করা হচ্ছে 
bin_1010_6745426080.wav	 এই দলের অধিনায়ক গৌতম গম্ভীর ও_letter কোচ ট্রেভর বেলিস 
bin_1010_6842958073.wav	 সুক্রে বলিভিয়ার রাজধানী 
bin_1010_6978513150.wav	 এসএআইসি মোটর একটি চীনা সরকারি মালিকানাধীন গাড়ি কোম্পানি 
bin_1010_6987782703.wav	 বার্সেলোনা ও_letter ম্যানচেস্টার ইউনাইটেডের খেলাটি টাই হয়েছে 
bin_1010_7000516056.wav	 স্টিল এন্টারপ্রাইজ ব্রিটেন ভিত্তিক প্রতিষ্ঠান 
bin_1010_7008056507.wav	 জেমস লং সরণীতে বাম দিকে বাঁক নিন 
bin_1010_7034781204.wav	 তারা পাঁচ উইকেটে জিতে গেছে 
bin_1010_7064322653.wav	 রামপুরহাট  স্নায়িথিয়া মহাসড়কে বাম দিকে বাঁক নিন 
bin_1010_7233748144.wav	 ভারতের জনপ্রিয় আকর্ষণগুলোর ভেতর আছে 
bin_1010_7243016483.wav	 এল_english আল দুটো ই_letter যথাসময়ে আছে এবং তিন ঘন্টা কুড়ি মিনিটে ছাড়বে 
bin_1010_7261808060.wav	 পিকনিক গার্ডেন রোড এর সাথে চলতে থাকুন 
bin_1010_7387069943.wav	 কোন_noun জন 
bin_1010_7399009683.wav	 চৌদ্দ ফেব্রুয়ারি দুই হাজার তের বৃহস্পতিবার ভালবাসা দিবস শুরু হয়েছিল এবং শেষ হয়েছিল চৌদ্দ ফেব্রুয়ারি দুই হাজার তেরবৃহস্পতিবারে 
bin_1010_7457985118.wav	 আচ্ছা এখন সব ঠিক আছে 
bin_1010_7529879898.wav	 ঢাকুরিয়া ফ্লাইওভার পর্যন্ত সোজা চলতে থাকুন 
bin_1010_7691694585.wav	 এক হাজার ছয় শ_letter আম্ফিথিয়েটার পার্কওয়ের রাস্তা জানতে চান 
